Brand,Model,Age,Kilometer,Engine,Max Power,Seats,Fuel Type_Code,Transmission_Code,Age_Squared,Km_per_Year,Power_per_Seat,Log_Price
Renault,Duster 85PS Diesel STD,8,96000,1461.0,84.0,5,0,1,64,11851.851851851852,16.799966400067202,13.26212705890841
Renault,Duster Adventure Edition,11,175000,1461.0,108.0,5,0,1,121,15765.765765765766,21.599956800086403,13.112315061750808
Renault,Duster Adventure Edition,11,120000,1461.0,108.0,5,0,1,121,10810.810810810812,21.599956800086403,13.122365377402328
Renault,Duster Adventure Edition RXZ AWD,9,80000,1461.0,108.0,5,0,1,81,8791.208791208792,21.599956800086403,13.384729180332174
Renault,Duster Petrol RXS CVT,7,30000,1498.0,105.0,5,2,0,49,4225.352112676057,20.999958000084,13.710151153416941
Renault,Duster RXL AWD,12,120000,1461.0,108.0,5,0,1,144,9917.355371900827,21.599956800086403,13.451668563394815
Renault,Duster RXL Petrol,8,48000,1498.0,105.0,5,2,1,64,5925.925925925926,20.999958000084,13.304686600863562
Renault,Duster RXL Petrol,8,60444,1498.0,105.0,5,2,1,64,7462.222222222223,20.999958000084,13.578522867254332
Renault,Duster RXS 1.5 Petrol MT,5,23500,1498.0,105.0,5,2,1,25,4607.843137254902,20.999958000084,13.698977865303197
Renault,Duster RXZ 110PS AMT BSIV,8,20171,1461.0,109.0,5,0,0,64,2490.246913580247,21.7999564000872,13.527829818844937
Renault,Fluence 1.5,12,67000,1461.0,109.0,5,0,1,144,5537.190082644628,21.7999564000872,13.270785106659046
Renault,Fluence 1.5 E4,12,62000,1461.0,108.0,5,0,1,144,5123.966942148761,21.599956800086403,12.873904582205107
Renault,Fluence 2.0,14,43000,1997.0,135.0,5,2,0,196,3049.645390070922,26.999946000108,13.304686600863562
Renault,Fluence Diesel E4,13,120000,1461.0,78.0,5,0,1,169,9160.30534351145,15.5999688000624,12.429220196836383
Renault,Fluence Diesel E4,13,120000,1461.0,78.0,5,0,1,169,9160.30534351145,15.5999688000624,13.122365377402328
Renault,Fluence Diesel E4,13,100000,1461.0,78.0,5,0,1,169,7633.587786259543,15.5999688000624,13.25339339419516
Renault,Kiger RXT Turbo CVT,4,13000,999.0,99.0,5,2,0,16,3170.7317073170734,19.7999604000792,13.592368256649284
Renault,Kiger RXZ AMT,3,4000,999.0,71.0,5,2,0,9,1290.3225806451612,14.1999716000568,13.815511557963774
Renault,Koleos 2.0 Diesel,12,75010,1995.0,148.0,5,0,0,144,6199.173553719009,29.599940800118404,13.815511557963774
Renault,KWID 1.0,9,20000,999.0,67.0,5,2,1,81,2197.802197802198,13.399973200053601,12.301387370778713
Renault,KWID 1.0,9,30000,999.0,67.0,5,2,1,81,3296.703296703297,13.399973200053601,12.506180941677357
Renault,KWID 1.0,7,25000,999.0,67.0,5,2,1,49,3521.1267605633807,13.399973200053601,12.765691290604371
Renault,KWID 1.0 RXL,7,50000,999.0,67.0,5,2,1,49,7042.253521126761,13.399973200053601,12.468440756144114
Renault,KWID 1.0 RXL,7,20000,999.0,67.0,5,2,1,49,2816.9014084507044,13.399973200053601,12.524530013005734
Renault,Kwid 1.0 RXL,7,47874,999.0,67.0,5,2,1,49,6742.8169014084515,13.399973200053601,12.873904582205107
Renault,Kwid 1.0 RXL,6,32000,999.0,67.0,5,2,1,36,5245.901639344263,13.399973200053601,12.807655372286902
Renault,Kwid 1.0 RXT,9,122000,999.0,67.0,5,2,1,81,13406.593406593407,13.399973200053601,12.487488878546145
Renault,Kwid 1.0 RXT,9,34736,999.0,67.0,5,2,1,81,3817.1428571428573,13.399973200053601,12.59473402514672
Renault,Kwid 1.0 RXT,9,26000,999.0,67.0,5,2,1,81,2857.1428571428573,13.399973200053601,12.608202196848836
Renault,Kwid 1.0 RXT,8,43000,999.0,67.0,5,2,1,64,5308.641975308642,13.399973200053601,12.948012371209098
Renault,Kwid 1.0 RXT,7,19000,999.0,67.0,5,2,1,49,2676.056338028169,13.399973200053601,12.608202196848836
Renault,Kwid 1.0 RXT,7,22541,999.0,67.0,5,2,1,49,3174.7887323943664,13.399973200053601,13.038981768465277
Renault,KWID 1.0 RXT 02 Anniversary Edition,8,35000,999.0,67.0,5,2,1,64,4320.9876543209875,13.399973200053601,12.611541086966115
Renault,KWID 1.0 RXT 02 Anniversary Edition,8,38000,999.0,67.0,5,2,1,64,4691.358024691358,13.399973200053601,12.691583538230217
Renault,KWID 1.0 RXT 02 Anniversary Edition,8,30000,999.0,67.0,5,2,1,64,3703.703703703704,13.399973200053601,12.765691290604371
Renault,KWID 1.0 RXT AMT Opt,8,20000,999.0,67.0,5,2,0,64,2469.135802469136,13.399973200053601,12.834683971615659
Renault,Kwid 1.0 RXT AMT Opt,6,11183,999.0,67.0,5,2,0,36,1833.2786885245903,13.399973200053601,13.060490101343552
Renault,Kwid 1.0 RXT AMT Opt,6,32000,999.0,67.0,5,2,0,36,5245.901639344263,13.399973200053601,13.102162710901053
Renault,Kwid 1.0 RXT AMT Opt,5,41669,999.0,67.0,5,2,0,25,8170.392156862746,13.399973200053601,12.96453929221076
Renault,KWID 1.0 RXT BSIV,6,25000,999.0,67.0,5,2,1,36,4098.360655737705,13.399973200053601,12.873904582205107
Renault,Kwid 1.0 RXT Edition,7,14000,999.0,67.0,5,2,1,49,1971.830985915493,13.399973200053601,12.834683971615659
Renault,Kwid 1.0 RXT Edition,7,75500,999.0,67.0,5,2,1,49,10633.802816901409,13.399973200053601,12.886643575525625
Renault,KWID 1.0 RXT Optional,9,60000,999.0,67.0,5,2,1,81,6593.406593406594,13.399973200053601,12.367345048436391
Renault,KWID 1.0 RXT Optional,9,50000,999.0,67.0,5,2,1,81,5494.505494505494,13.399973200053601,12.611541086966115
Renault,KWID 1.0 RXT Optional,9,34000,999.0,67.0,5,2,1,81,3736.2637362637365,13.399973200053601,12.611541086966115
Renault,KWID 1.0 RXT Optional,9,60000,999.0,67.0,5,2,1,81,6593.406593406594,13.399973200053601,12.660331092405906
Renault,KWID 1.0 RXT Optional,9,25000,999.0,67.0,5,2,1,81,2747.252747252747,13.399973200053601,12.765691290604371
Renault,KWID 1.0 RXT Optional,8,90000,999.0,67.0,5,2,1,64,11111.111111111111,13.399973200053601,12.487488878546145
Renault,KWID 1.0 RXT Optional,8,35000,999.0,67.0,5,2,1,64,4320.9876543209875,13.399973200053601,12.611541086966115
Renault,KWID 1.0 RXT Optional,8,30000,999.0,67.0,5,2,1,64,3703.703703703704,13.399973200053601,12.611541086966115
Renault,KWID 1.0 RXT Optional,8,16500,999.0,67.0,5,2,1,64,2037.0370370370372,13.399973200053601,12.691583538230217
Renault,KWID 1.0 RXT Optional,8,25000,999.0,67.0,5,2,1,64,3086.41975308642,13.399973200053601,12.765691290604371
Renault,KWID 1.0 RXT Optional,7,20000,999.0,67.0,5,2,1,49,2816.9014084507044,13.399973200053601,12.676079399771027
Renault,KWID 1.0 RXT Optional,7,30000,999.0,67.0,5,2,1,49,4225.352112676057,13.399973200053601,12.706850963741102
Renault,KWID 1.0 RXT Optional,7,30000,999.0,67.0,5,2,1,49,4225.352112676057,13.399973200053601,12.765691290604371
Renault,KWID 1.0 RXT Optional,7,20000,999.0,67.0,5,2,1,49,2816.9014084507044,13.399973200053601,12.886643575525625
Renault,KWID 1.0 RXT Optional,7,60000,999.0,67.0,5,2,1,49,8450.704225352114,13.399973200053601,12.899222326086994
Renault,KWID 1.0 RXT Optional,7,35000,999.0,67.0,5,2,1,49,4929.577464788733,13.399973200053601,12.92391243868049
Renault,KWID 1.0 RXT Optional,7,31000,999.0,67.0,5,2,1,49,4366.197183098592,13.399973200053601,13.122365377402328
Renault,KWID 1.0 RXT Optional,6,15000,999.0,67.0,5,2,1,36,2459.016393442623,13.399973200053601,12.948012371209098
Renault,KWID AMT,7,30000,999.0,67.0,5,2,0,49,4225.352112676057,13.399973200053601,12.672949516558306
Renault,KWID AMT,7,25000,999.0,67.0,5,2,0,49,3521.1267605633807,13.399973200053601,12.899222326086994
Renault,KWID AMT,7,30000,999.0,67.0,5,2,0,49,4225.352112676057,13.399973200053601,12.899222326086994
Renault,KWID AMT RXL,7,31000,999.0,67.0,5,2,0,49,4366.197183098592,13.399973200053601,13.190023895035274
Renault,Kwid CLIMBER 1.0,8,45000,999.0,67.0,5,2,1,64,5555.555555555556,13.399973200053601,12.834683971615659
Renault,KWID Climber 1.0 AMT,8,40000,999.0,67.0,5,2,0,64,4938.271604938272,13.399973200053601,13.017005083966255
Renault,KWID Climber 1.0 MT,8,50000,999.0,67.0,5,2,1,64,6172.83950617284,13.399973200053601,12.577639650232573
Renault,KWID Climber 1.0 MT,8,20000,999.0,67.0,5,2,1,64,2469.135802469136,13.399973200053601,12.706850963741102
Renault,KWID Climber 1.0 MT,8,25000,999.0,67.0,5,2,1,64,3086.41975308642,13.399973200053601,12.793862088206213
Renault,KWID Climber 1.0 MT,7,5000,999.0,67.0,5,2,1,49,704.2253521126761,13.399973200053601,12.847929163278053
Renault,KWID Climber 1.0 MT BSIV,6,35000,999.0,67.0,5,2,1,36,5737.704918032788,13.399973200053601,12.611541086966115
Renault,KWID RXE,8,5000,799.0,53.0,5,2,1,64,617.283950617284,10.5999788000424,12.560247968016562
Renault,KWID RXL,10,50000,799.0,53.0,5,2,1,100,4950.495049504951,10.5999788000424,12.206077645517674
Renault,KWID RXL,9,90000,799.0,53.0,5,2,1,81,9890.10989010989,10.5999788000424,12.301387370778713
Renault,KWID RXL,9,40000,799.0,53.0,5,2,1,81,4395.604395604396,10.5999788000424,12.345834587905333
Renault,KWID RXL,9,80000,799.0,53.0,5,2,1,81,8791.208791208792,10.5999788000424,12.468440756144114
Renault,KWID RXL,9,30000,799.0,53.0,5,2,1,81,3296.703296703297,10.5999788000424,12.660331092405906
Renault,KWID RXL,8,40000,799.0,53.0,5,2,1,64,4938.271604938272,10.5999788000424,12.429220196836383
Renault,KWID RXL,8,40000,799.0,53.0,5,2,1,64,4938.271604938272,10.5999788000424,12.691583538230217
Renault,Kwid RXL,7,34800,799.0,53.0,5,2,1,49,4901.408450704225,10.5999788000424,12.628070334272698
Renault,KWID RXL,7,20000,799.0,53.0,5,2,1,49,2816.9014084507044,10.5999788000424,12.73670383776449
Renault,KWID RXL,7,40000,799.0,53.0,5,2,1,49,5633.802816901409,10.5999788000424,12.765691290604371
Renault,KWID RXL,7,25000,799.0,53.0,5,2,1,49,3521.1267605633807,10.5999788000424,12.765691290604371
Renault,KWID RXL,7,13000,799.0,53.0,5,2,1,49,1830.985915492958,10.5999788000424,12.873904582205107
Renault,KWID RXL,6,25000,799.0,53.0,5,2,1,36,4098.360655737705,10.5999788000424,12.644330802262578
Renault,KWID RXL,6,10000,799.0,53.0,5,2,1,36,1639.344262295082,10.5999788000424,12.676079399771027
Renault,KWID RXL,6,14700,799.0,53.0,5,2,1,36,2409.8360655737706,10.5999788000424,12.691583538230217
Renault,KWID RXL,6,15000,799.0,53.0,5,2,1,36,2459.016393442623,10.5999788000424,12.847929163278053
Renault,KWID RXT,10,210000,799.0,53.0,5,2,1,100,20792.079207920793,10.5999788000424,12.25486757159303
Renault,KWID RXT,10,15200,799.0,53.0,5,2,1,100,1504.950495049505,10.5999788000424,12.577639650232573
Renault,KWID RXT,10,10000,799.0,53.0,5,2,1,100,990.0990099009902,10.5999788000424,12.611541086966115
Renault,KWID RXT,10,60000,799.0,53.0,5,2,1,100,5940.594059405941,10.5999788000424,12.611541086966115
Renault,KWID RXT,9,59300,799.0,53.0,5,2,1,81,6516.483516483517,10.5999788000424,12.388398368982115
Renault,KWID RXT,9,45000,799.0,53.0,5,2,1,81,4945.054945054945,10.5999788000424,12.388398368982115
Renault,KWID RXT,9,30000,799.0,53.0,5,2,1,81,3296.703296703297,10.5999788000424,12.449018824140563
Renault,Kwid RXT,9,57159,799.0,53.0,5,2,1,81,6281.208791208792,10.5999788000424,12.449018824140563
Renault,KWID RXT,9,60000,799.0,53.0,5,2,1,81,6593.406593406594,10.5999788000424,12.468440756144114
Renault,KWID RXT,9,30000,799.0,53.0,5,2,1,81,3296.703296703297,10.5999788000424,12.468440756144114
Renault,KWID RXT,9,90000,799.0,53.0,5,2,1,81,9890.10989010989,10.5999788000424,12.472279517715116
Renault,KWID RXT,9,50000,799.0,53.0,5,2,1,81,5494.505494505494,10.5999788000424,12.487488878546145
Renault,KWID RXT,9,44000,799.0,53.0,5,2,1,81,4835.1648351648355,10.5999788000424,12.506180941677357
Renault,KWID RXT,9,10000,799.0,53.0,5,2,1,81,1098.901098901099,10.5999788000424,12.577639650232573
Renault,KWID RXT,9,30000,799.0,53.0,5,2,1,81,3296.703296703297,10.5999788000424,12.611541086966115
Renault,KWID RXT,9,66693,799.0,53.0,5,2,1,81,7328.901098901099,10.5999788000424,12.611541086966115
Renault,KWID RXT,9,27500,799.0,53.0,5,2,1,81,3021.9780219780223,10.5999788000424,12.644330802262578
Renault,KWID RXT,9,51500,799.0,53.0,5,2,1,81,5659.34065934066,10.5999788000424,12.660331092405906
Renault,KWID RXT,9,60000,799.0,53.0,5,2,1,81,6593.406593406594,10.5999788000424,12.660331092405906
Renault,Kwid RXT,9,64000,799.0,53.0,5,2,1,81,7032.967032967033,10.5999788000424,12.676079399771027
Renault,KWID RXT,9,20000,799.0,53.0,5,2,1,81,2197.802197802198,10.5999788000424,12.706850963741102
Renault,KWID RXT,9,15000,799.0,53.0,5,2,1,81,1648.3516483516485,10.5999788000424,12.765691290604371
Renault,Kwid RXT,8,32000,799.0,53.0,5,2,1,64,3950.6172839506175,10.5999788000424,12.429220196836383
Renault,KWID RXT,8,50000,799.0,53.0,5,2,1,64,6172.83950617284,10.5999788000424,12.506180941677357
Renault,KWID RXT,8,28000,799.0,53.0,5,2,1,64,3456.7901234567903,10.5999788000424,12.577639650232573
Renault,KWID RXT,8,60000,799.0,53.0,5,2,1,64,7407.407407407408,10.5999788000424,12.611541086966115
Renault,Kwid RXT,8,15507,799.0,53.0,5,2,1,64,1914.4444444444446,10.5999788000424,12.660331092405906
Renault,KWID RXT,8,28000,799.0,53.0,5,2,1,64,3456.7901234567903,10.5999788000424,12.676079399771027
Renault,KWID RXT,8,25000,799.0,53.0,5,2,1,64,3086.41975308642,10.5999788000424,12.73670383776449
Renault,KWID RXT,8,34000,799.0,53.0,5,2,1,64,4197.530864197531,10.5999788000424,12.765691290604371
Renault,KWID RXT,8,35000,799.0,53.0,5,2,1,64,4320.9876543209875,10.5999788000424,12.765691290604371
Renault,Kwid RXT,8,23700,799.0,53.0,5,2,1,64,2925.925925925926,10.5999788000424,12.945628585536271
Renault,Kwid RXT,7,89059,799.0,53.0,5,2,1,49,12543.521126760565,10.5999788000424,12.672949516558306
Renault,KWID RXT,7,30000,799.0,53.0,5,2,1,49,4225.352112676057,10.5999788000424,12.721888795877375
Renault,KWID RXT,7,30000,799.0,53.0,5,2,1,49,4225.352112676057,10.5999788000424,12.765691290604371
Renault,KWID RXT,7,21900,799.0,53.0,5,2,1,49,3084.5070422535214,10.5999788000424,12.793862088206213
Renault,Kwid RXT,6,32000,799.0,53.0,5,2,1,36,5245.901639344263,10.5999788000424,12.983101310070822
Renault,Kwid RXT Opt,6,55000,799.0,53.0,5,2,1,36,9016.393442622952,10.5999788000424,12.834683971615659
Renault,KWID RXT Optional,9,22000,799.0,53.0,5,2,1,81,2417.5824175824177,10.5999788000424,12.429220196836383
Renault,KWID RXT Optional,9,41000,799.0,53.0,5,2,1,81,4505.494505494506,10.5999788000424,12.429220196836383
Renault,KWID RXT Optional,9,60000,799.0,53.0,5,2,1,81,6593.406593406594,10.5999788000424,12.524530013005734
Renault,KWID RXT Optional,9,60000,799.0,53.0,5,2,1,81,6593.406593406594,10.5999788000424,12.59473402514672
Renault,KWID RXT Optional,9,25000,799.0,53.0,5,2,1,81,2747.252747252747,10.5999788000424,12.611541086966115
Renault,KWID RXT Optional,9,11500,799.0,53.0,5,2,1,81,1263.7362637362637,10.5999788000424,12.644330802262578
Renault,KWID RXT Optional,9,9656,799.0,53.0,5,2,1,81,1061.0989010989013,10.5999788000424,12.782688818818986
Renault,KWID RXT Optional,9,15000,799.0,53.0,5,2,1,81,1648.3516483516485,10.5999788000424,12.873904582205107
Renault,KWID RXT Optional,7,10000,799.0,53.0,5,2,1,49,1408.4507042253522,10.5999788000424,12.73670383776449
Renault,KWID RXT Optional,7,13120,799.0,53.0,5,2,1,49,1847.887323943662,10.5999788000424,12.873904582205107
Renault,KWID RXT Optional,7,10800,799.0,53.0,5,2,1,49,1521.1267605633805,10.5999788000424,12.886643575525625
Renault,KWID RXT Optional,6,21000,799.0,53.0,5,2,1,36,3442.6229508196725,10.5999788000424,12.577639650232573
Renault,KWID RXT Optional,6,15000,799.0,53.0,5,2,1,36,2459.016393442623,10.5999788000424,12.765691290604371
Renault,KWID RXT Optional,6,10000,799.0,53.0,5,2,1,36,1639.344262295082,10.5999788000424,12.886643575525625
Renault,Lodgy 85PS RxE,10,125000,1461.0,84.0,8,0,1,100,12376.237623762378,10.499986875016408,13.304686600863562
Renault,Lodgy 85PS RxE 7 Seater,10,120000,1461.0,84.0,7,0,1,100,11881.188118811882,11.999982857167348,12.936036208848487
Renault,Lodgy 85PS RxE 7 Seater,8,65000,1461.0,84.0,7,0,1,64,8024.691358024692,11.999982857167348,13.444448325847754
Renault,Lodgy 85PS RxE 7 Seater,8,65000,1461.0,84.0,7,0,1,64,8024.691358024692,11.999982857167348,13.451668563394815
Renault,Lodgy 85PS RxE 7 Seater,7,35000,1461.0,84.0,7,0,1,49,4929.577464788733,11.999982857167348,13.710151153416941
Renault,Lodgy 85PS RxL,8,34000,1461.0,84.0,8,0,1,64,4197.530864197531,10.499986875016408,13.451668563394815
Renault,Lodgy 85PS RxZ,10,80000,1461.0,84.0,8,0,1,100,7920.792079207921,10.499986875016408,13.444448325847754
Renault,Lodgy 85PS Std,9,7000,1461.0,84.0,8,0,1,81,769.2307692307693,10.499986875016408,13.3374763699232
Renault,Lodgy Stepway 110PS RXZ 7S,10,240000,1461.0,109.0,7,0,1,100,23762.376237623765,15.571406326562391,13.217675375388819
Renault,Lodgy Stepway 85PS RXZ 8S,8,50000,1461.0,84.0,8,0,1,64,6172.83950617284,10.499986875016408,13.592368256649284
Renault,Lodgy World Edition 110PS,8,65000,1461.0,109.0,8,0,1,64,8024.691358024692,13.62498296877129,13.68767832281738
Renault,Pulse RxL,13,75000,1461.0,63.0,5,0,1,169,5725.1908396946565,12.5999748000504,12.301387370778713
Renault,Pulse RxL,13,110000,1461.0,63.0,5,0,1,169,8396.946564885497,12.5999748000504,12.323860125621126
Renault,Pulse RxL,12,85000,1461.0,63.0,5,0,1,144,7024.793388429753,12.5999748000504,12.660331092405906
Renault,Pulse RxL ABS Diesel,8,6000,1461.0,63.0,5,0,1,64,740.7407407407408,12.5999748000504,12.73670383776449
Renault,Pulse RxL Optional,12,90000,1461.0,63.0,5,0,1,144,7438.01652892562,12.5999748000504,12.577639650232573
Renault,Pulse RxL Optional,8,80000,1461.0,63.0,5,0,1,64,9876.543209876543,12.5999748000504,13.122365377402328
Renault,Pulse RxZ,13,67000,1461.0,63.0,5,0,1,169,5114.503816793893,12.5999748000504,12.487488878546145
Renault,Pulse RxZ,13,100000,1461.0,63.0,5,0,1,169,7633.587786259543,12.5999748000504,12.611541086966115
Renault,Pulse RxZ Optional,13,100000,1461.0,63.0,5,0,1,169,7633.587786259543,12.5999748000504,12.409017571151187
Renault,Scala Diesel RxE,10,110000,1461.0,85.0,5,0,1,100,10891.089108910892,16.999966000068,13.180634172318978
Renault,Scala Diesel RxL,12,61000,1461.0,85.0,5,0,1,144,5041.322314049587,16.999966000068,12.896719202134523
Renault,Scala Diesel RxZ,12,120000,1461.0,85.0,5,0,1,144,9917.355371900827,16.999966000068,12.983101310070822
Renault,Triber RXT BSIV,6,12000,999.0,72.0,7,2,1,36,1967.2131147540986,10.285699591857727,13.270785106659046
Renault,Triber RXT BSIV,6,5000,999.0,72.0,7,2,1,36,819.672131147541,10.285699591857727,13.304686600863562
Renault,Triber RXZ,6,7720,999.0,71.0,7,2,1,36,1265.5737704918033,10.142842653081924,13.574713343675166
Renault,Triber RXZ BSIV,6,5000,999.0,72.0,7,2,1,36,819.672131147541,10.285699591857727,13.384729180332174
Renault,Triber RXZ BSIV,6,5000,999.0,72.0,7,2,1,36,819.672131147541,10.285699591857727,13.42246945133505
Renault,Triber RXZ BSIV,6,6500,999.0,72.0,7,2,1,36,1065.5737704918033,10.285699591857727,13.45883704259595
Rivian,R1S Adventure Package,2,4023,2157.8899663407597,835.0,7,1,0,4,1915.7142857142856,119.28554387779447,15.8422632266264
Rivian,R1S Adventure Package,2,3392,2157.8899663407597,835.0,7,1,0,4,1615.2380952380952,119.28554387779447,15.8422632266264
Rivian,R1S Adventure Package,2,4506,2157.8899663407597,835.0,7,1,0,4,2145.714285714286,119.28554387779447,15.853192295726387
Rivian,R1S Adventure Package,2,872,2157.8899663407597,835.0,7,1,0,4,415.23809523809524,119.28554387779447,15.858612362491238
Rivian,R1S Adventure Package,2,4023,2157.8899663407597,835.0,7,1,0,4,1915.7142857142856,119.28554387779447,15.874698498174363
Rivian,R1S Adventure Package,2,402,2157.8899663407597,835.0,7,1,0,4,191.42857142857142,119.28554387779447,15.874698498174363
Rivian,R1S Adventure Package,2,1054,2157.8899663407597,835.0,7,1,0,4,501.90476190476187,119.28554387779447,15.880003549729148
Rivian,R1S Adventure Package,2,9173,2157.8899663407597,835.0,7,1,0,4,4368.095238095238,119.28554387779447,15.885280606162189
Rivian,R1S Adventure Package,2,256,2157.8899663407597,835.0,7,1,0,4,121.9047619047619,119.28554387779447,15.890529961387521
Rivian,R1S Adventure Package,2,1851,2157.8899663407597,835.0,7,1,0,4,881.4285714285714,119.28554387779447,15.904567102003735
Rivian,R1S Adventure Package,2,402,2157.8899663407597,835.0,7,1,0,4,191.42857142857142,119.28554387779447,15.911256089329171
Rivian,R1S Adventure Package,2,340,2157.8899663407597,835.0,7,1,0,4,161.9047619047619,119.28554387779447,15.92652355959665
Rivian,R1S Launch Edition,3,12553,2157.8899663407597,835.0,5,1,0,9,4049.354838709677,166.99966600066801,15.858612362491238
Rivian,R1S Launch Edition,2,7242,2157.8899663407597,835.0,7,1,0,4,3448.5714285714284,119.28554387779447,15.831202334023772
Rivian,R1S Launch Edition,2,481,2157.8899663407597,835.0,7,1,0,4,229.04761904761904,119.28554387779447,15.858612362491238
Rivian,R1S Launch Edition,2,3034,2157.8899663407597,835.0,7,1,0,4,1444.7619047619046,119.28554387779447,15.869365152881125
