Brand,Model,Year,Age,Kilometer,Fuel Type,Engine,Max Power,Transmission,Seats,Price
McLaren,570S Base,2017,8,48602,Petrol,3800,562,Automatic,2,11592600
Nissan,Altima 2.5 SL,2012,13,147327,Petrol,2500,270,Automatic,5,750517
Land,Rover Range Rover 5.0L Supercharged,2015,10,177027,Other,5000,575,Automatic,5,2210017
BMW,X5 xDrive35i,2017,8,169142,Petrol,3000,567,Automatic,5,1943220
INFINITI,QX56 Base,2012,13,177027,Petrol,5600,400,Automatic,7,1301040
Ford,F-150 XLT,2019,6,131609,Petrol,3500,395,Automatic,5,2732935
Lexus,RX 450h Base,2010,15,271048,Other,3500,295,Automatic,5,909060
Maserati,Ghibli S Q4 GranSport,2018,7,129552,Petrol,3000,424,Automatic,5,2910660
Volvo,XC90 T6 Momentum,2018,7,130678,Petrol,2000,316,Automatic,7,2404005
Lamborghini,Huracan EVO Base,2020,5,10052,Petrol,5200,631,Automatic,5,22347030
Jeep,Wrangler Unlimited Rubicon,2017,8,32464,Petrol,3600,285,Automatic,4,3961500
Hummer,H2 Base,2005,20,233354,Petrol,6000,398,Automatic,5,1876500
Ford,Flex Limited,2009,16,260713,Petrol,3500,287,Automatic,6,625500
Porsche,718 Cayman GT4,2020,5,21813,Petrol,4000,493,Manual,2,10424583
Toyota,Camry XLE,2007,18,96078,Petrol,3500,268,Automatic,5,792300
Mercedes-Benz,A-Class A 220 4MATIC,2020,5,49777,Petrol,2000,188,Automatic,5,2410260
BMW,335 i,2009,16,83658,Petrol,3000,306,Manual,5,1667917
Chevrolet,Camaro 2SS,2022,3,35405,Petrol,6200,455,Manual,4,4170000
Volkswagen,ID.4 Pro S,2023,2,27037,Other,,201,Automatic,5,3753000
Chevrolet,Silverado 2500 High Country,2022,3,25749,Diesel,6600,445,Automatic,5,6171183
Nissan,Altima 2.5 SV,2020,5,35880,Petrol,2500,248,Automatic,5,1968157
Bentley,Continental GT V8,2020,5,53108,Petrol,4000,771,Automatic,4,15720900
Toyota,Sequoia Platinum,2023,2,1650,Other,3400,437,Automatic,7,7089000
Acura,TL Technology,2013,12,143537,Petrol,3700,305,Automatic,5,1292617
Toyota,Highlander Limited,2020,5,86180,Petrol,3500,295,Automatic,5,3309896
Ford,Edge SEL,2021,4,91645,Petrol,2000,335,Automatic,5,2193337
Jaguar,F-TYPE R,2016,9,18804,Petrol,5000,575,Automatic,4,4578660
GMC,Yukon XL Denali,2018,7,73413,Petrol,6200,420,Automatic,5,4253400
Chevrolet,Suburban LT,2018,7,121450,Petrol,5300,355,Automatic,8,2877300
Maserati,Levante GTS,2021,4,31403,Petrol,3800,580,Automatic,5,7059393
Subaru,Outback Limited,2021,4,25164,Petrol,2500,182,Automatic,5,2796485
Mercedes-Benz,S-Class S 450,2018,7,112010,Petrol,3000,510,Automatic,5,3410059
Mercedes-Benz,GL-Class GL 450,2011,14,222169,Petrol,4700,340,Automatic,5,1376100
Ford,F-250 Lariat,2017,8,212866,Other,6200,440,Automatic,2,2994060
Hyundai,Palisade Limited,2020,5,73732,Petrol,3800,291,Automatic,5,3144180
Ford,F-150 XLT,2021,4,40800,Petrol,3500,400,Automatic,3,4041481
Mercedes-Benz,R-Class R 350 4MATIC,2008,17,193121,Petrol,3500,302,Automatic,5,750183
Chevrolet,Camaro 2SS,2018,7,120944,Petrol,6200,455,Manual,4,3753000
Jeep,Wrangler Sport,2016,9,119315,Petrol,3600,285,Manual,4,1918200
BMW,550 i xDrive,2012,13,110240,Petrol,4400,408,Automatic,5,1484520
Lexus,GX 460 Luxury,2020,5,60135,Petrol,4600,301,Automatic,5,4327626
Tesla,Model S Long Range,2021,4,56834,Other,,670,Automatic,5,5579460
Volkswagen,Jetta 1.4T SE,2017,8,98170,Petrol,1400,150,Automatic,5,1333983
Jeep,Grand Cherokee Limited,2022,3,19393,Petrol,3600,357,Automatic,5,3469357
Jaguar,XK8 Base,2001,24,241401,Petrol,4000,370,Automatic,4,823575
Porsche,Macan S,2016,9,74352,Petrol,3000,261,Automatic,5,3461100
Mercedes-Benz,E-Class E 350,2014,11,141622,Petrol,3500,302,Automatic,5,1292700
Mercedes-Benz,GL-Class GL 450 4MATIC,2015,10,75639,Petrol,3000,362,Automatic,7,2509423
Land,Rover Range Rover 3.0L Supercharged HSE,2017,8,81014,Petrol,3000,510,Automatic,5,3919800
Mercedes-Benz,E-Class E 350 4MATIC,2010,15,109113,Petrol,3500,350,Automatic,5,1167517
Dodge,Dakota Sport,2002,23,241401,Petrol,3900,250,Manual,5,458700
Chevrolet,Camaro ZL1,2018,7,21726,Petrol,6200,650,Manual,4,4503600
Hummer,H3 Base,2007,18,163750,Petrol,3700,242,Automatic,5,1075860
Honda,Odyssey EX-L,2022,3,29588,Petrol,3500,280,Automatic,5,3165030
Nissan,350Z Touring,2008,17,198753,Petrol,3500,306,Automatic,4,1125900
GMC,Savana 2500 Work Van,2017,8,188293,Other,6000,285,Automatic,5,3169200
Mercedes-Benz,E-Class E 350 4MATIC,2010,15,138598,Petrol,3500,350,Automatic,5,1134240
Lexus,GX 460 Premium,2020,5,36155,Petrol,4600,301,Automatic,7,3828060
Nissan,Titan XD SV,2017,8,128747,Petrol,5600,390,Automatic,5,1984920
Chrysler,300 Touring,2020,5,37259,Petrol,3600,292,Automatic,5,2356050
Dodge,Charger R/T,2006,19,146933,Petrol,5700,368,Automatic,5,767280
Nissan,Pathfinder SL,2020,5,72420,Petrol,3500,284,Automatic,7,2418517
Rivian,R1S Launch Edition,2023,2,3034,Other,,835,Automatic,7,7797900
Ford,Explorer Platinum,2018,7,117561,Petrol,3500,365,Automatic,5,2544534
Nissan,Titan SV,2021,4,11668,Petrol,5600,400,Automatic,5,3169200
Jaguar,E-PACE S,2019,6,70811,Petrol,2000,296,Automatic,5,2418600
Ford,F-150 FX4,2014,11,137599,Petrol,6200,411,Automatic,5,2243460
GMC,Acadia Denali,2021,4,29102,Petrol,3600,310,Automatic,7,3669517
Lamborghini,Murcielago Base,2005,20,36537,Petrol,6200,571,Manual,2,18348000
Chevrolet,Camaro 1LT,2011,14,178637,Petrol,3600,426,Automatic,5,909060
GMC,Acadia SLT-2,2013,12,185074,Petrol,3600,310,Automatic,8,1167600
Chevrolet,Malibu Premier,2021,4,53752,Petrol,2000,250,Automatic,5,2335200
Toyota,Sequoia SR5,2007,18,218870,Petrol,4700,273,Automatic,8,1042500
Lexus,IS 350 F Sport,2021,4,43130,Petrol,3500,315,Automatic,5,3669600
Tesla,Model Y Performance,2022,3,48280,Other,,455,Automatic,5,4336717
Dodge,Challenger SRT8,2008,17,404965,Petrol,6100,425,Automatic,5,875700
Chrysler,300 Touring,2005,20,191511,Petrol,3500,431,Automatic,5,291900
Cadillac,Escalade Sport Platinum,2021,4,45256,Petrol,6200,420,Automatic,8,7422600
Chrysler,Town & Country Touring,2009,16,178637,Petrol,3800,170,Automatic,5,658860
Mazda,CX-5 Touring,2016,9,187488,Petrol,2500,162,Automatic,5,1193537
Acura,TL 3.2,2005,20,320735,Petrol,3200,280,Automatic,5,408660
Chevrolet,Corvette Z06 w/2LZ,2023,2,325,Petrol,5500,670,Automatic,1,14928600
Tesla,Model Y Performance,2021,4,18025,Other,,456,Automatic,5,3961500
Volvo,XC40 T5 Momentum,2020,5,90986,Petrol,2000,262,Automatic,5,2218357
Chevrolet,Camaro 2SS,2016,9,79823,Petrol,6200,455,Automatic,5,2710500
Acura,TLX Type S PMC Edition,2023,2,21887,Petrol,3000,355,Automatic,5,5421000
Volkswagen,Eos 2.0T,2007,18,96078,Petrol,2000,200,Automatic,5,834000
Dodge,Charger R/T Scat Pack,2018,7,30577,Petrol,6400,485,Automatic,5,3743659
Chevrolet,Corvette Z06,2002,23,27842,Petrol,5700,411,Manual,5,2835517
Mercedes-Benz,CLA-Class CLA 250,2014,11,146675,Petrol,2000,355,Automatic,4,1125900
BMW,M5 Base,2015,10,53108,Petrol,4400,714,Automatic,5,5421000
Jeep,Wrangler Unlimited Sport,2019,6,84933,Petrol,3600,285,Automatic,5,3319237
Mitsubishi,Lancer Sportback ES,2011,14,181855,Petrol,2000,237,Manual,5,483720
Porsche,Macan Base,2022,3,20921,Petrol,2000,434,Automatic,5,5004000
Mercedes-Benz,CLK-Class CLK 350,2009,16,125408,Petrol,3500,382,Automatic,4,1376100
Mazda,Mazda3 Grand Touring,2018,7,24422,Petrol,2500,250,Automatic,5,1602281
Audi,A3 2.0T Premium,2017,8,220480,Petrol,2000,325,Automatic,5,916983
BMW,528 i,2015,10,178637,Petrol,2000,245,Automatic,5,1251000
Land,Rover Range Rover 3.0L V6 Supercharged HSE,2019,6,79192,Petrol,3000,518,Automatic,5,5206245
Audi,S5 3.0T Prestige,2018,7,70811,Petrol,3000,362,Automatic,5,3252600
Porsche,718 Boxster Base,2017,8,41843,Petrol,2000,394,Automatic,5,3794700
Chevrolet,Corvette Stingray w/2LT,2020,5,2897,Petrol,6200,670,Automatic,5,6338400
Lamborghini,Urus Pearl Capsule,2021,4,6069,Petrol,4000,641,Automatic,5,21683249
Maserati,Quattroporte S,2012,13,80467,Petrol,4700,440,Automatic,5,2209850
Subaru,Impreza 2.0i,2018,7,149669,Petrol,2000,271,Automatic,5,1334400
Mercedes-Benz,AMG GT C,2020,5,24140,Petrol,4000,557,Automatic,5,10758600
Mazda,Mazda6 i Touring,2016,9,192316,Petrol,2500,192,Automatic,5,1251000
Porsche,Macan S,2016,9,80467,Petrol,3000,340,Automatic,5,3002400
Porsche,Panamera 4,2011,14,136794,Petrol,3600,348,Automatic,4,1793100
Genesis,G70 3.3T Advanced,2019,6,77248,Petrol,3300,365,Automatic,5,2501917
Jeep,Wrangler Sport,2021,4,18919,Petrol,2000,285,Automatic,4,2785560
Audi,Q5 2.0T Premium Plus,2018,7,81111,Petrol,2000,252,Automatic,5,2376900
BMW,335 i xDrive,2012,13,247195,Petrol,3000,306,Manual,5,1459500
Land,Rover Range Rover P530 SE,2023,2,3008,Petrol,4400,523,Automatic,7,13738065
Dodge,Durango SRT 392,2022,3,51365,Petrol,6400,475,Automatic,6,5394562
BMW,M3 Base,2016,9,90501,Petrol,3000,425,Manual,5,4211700
Ford,Fiesta ST,2019,6,46227,Petrol,1600,200,Manual,5,1526220
Lincoln,MKS Base,2015,10,200202,Petrol,3700,305,Automatic,5,792300
Chevrolet,Tahoe Premier,2020,5,220480,Petrol,5300,420,Automatic,7,3836400
Ferrari,F430 Berlinetta,2005,20,62259,Petrol,4300,503,Automatic,2,8339917
Ford,F-250 Platinum,2022,3,10622,Petrol,7300,475,Automatic,5,6079860
Mercedes-Benz,SLK-Class SLK280 Roadster,2007,18,108148,Petrol,3000,302,Automatic,2,959100
Porsche,Macan,2021,4,26641,Petrol,2000,375,Automatic,5,4311613
BMW,X5 PHEV xDrive45e,2023,2,25325,Other,3000,489,Automatic,5,5662860
Mercedes-Benz,E-Class E500,2005,20,246969,Petrol,5000,306,Automatic,5,483720
Acura,TL 3.7,2012,13,112654,Petrol,3700,305,Automatic,5,1255253
Hyundai,Equus Signature,2011,14,231581,Petrol,4600,429,Automatic,5,829830
Mercedes-Benz,SL-Class SL500 Roadster,2003,22,42149,Petrol,5000,510,Automatic,2,1834800
Toyota,Land Cruiser Base,2000,25,336663,Petrol,4700,232,Automatic,5,1326060
RAM,2500 Big Horn,2018,7,44802,Petrol,6400,410,Automatic,5,3476779
Chevrolet,Silverado 2500 WT,2018,7,227231,Other,6000,445,Automatic,3,2376817
Porsche,Macan S,2022,3,32589,Petrol,2900,434,Automatic,7,5712900
Jeep,Grand Cherokee L Limited,2022,3,29504,Petrol,3600,357,Automatic,7,3469357
Mercedes-Benz,E-Class E 350,2014,11,56327,Petrol,3500,306,Automatic,5,2501833
Dodge,Magnum Base,2006,19,214453,Petrol,3500,425,Automatic,5,333600
Porsche,Macan Turbo,2021,4,23377,Petrol,2900,440,Automatic,5,6671833
Mercedes-Benz,E-Class E 550,2014,11,70312,Petrol,4700,577,Automatic,4,1959900
Porsche,Macan S,2020,5,46890,Petrol,3000,434,Automatic,5,4887073
Cadillac,XT5 Luxury,2017,8,115969,Petrol,3600,310,Automatic,5,2050806
Toyota,Tundra Platinum,2023,2,14162,Petrol,3400,437,Automatic,6,5712900
Nissan,Versa 1.6 SL,2015,10,138030,Petrol,1600,109,Automatic,5,688050
Mercedes-Benz,AMG GT 53 Base,2022,3,3597,Other,3000,550,Automatic,4,9174000
Buick,Enclave Avenir,2019,6,195569,Petrol,3600,328,Automatic,7,2232785
Porsche,911 GT3,2015,10,38141,Petrol,3800,502,Automatic,2,12087996
BMW,328 i,2013,12,199558,Petrol,3000,240,Automatic,5,992460
Acura,ILX Premium Package,2018,7,51917,Petrol,2400,201,Automatic,5,1751317
Lexus,GX 460 Base,2015,10,148059,Petrol,4600,301,Automatic,5,2335200
Toyota,Land Cruiser Base,2010,15,434337,Petrol,5700,381,Automatic,8,1876500
Chevrolet,Corvette Base,2008,17,83452,Petrol,6200,638,Automatic,5,2994060
Mazda,Mazda6 i Touring,2015,10,199558,Petrol,2500,192,Manual,5,1075860
Jaguar,F-TYPE R,2015,10,41843,Petrol,5000,567,Automatic,2,4378500
Audi,A3 2.0T Premium,2018,7,58741,Petrol,2000,325,Automatic,5,2126700
Chevrolet,Camaro 2SS,2022,3,2253,Petrol,6200,455,Automatic,4,4578660
Jeep,Wrangler Unlimited Sport S,2018,7,27359,Petrol,3600,285,Automatic,5,3210900
Honda,Civic Sport,2021,4,68799,Petrol,1500,181,Automatic,5,2143213
Porsche,Cayman Base,2011,14,109432,Petrol,2900,320,Manual,5,2502000
Ford,Mustang GT,2008,17,103802,Petrol,4600,300,Manual,4,1334400
Toyota,FJ Cruiser Base,2007,18,164153,Petrol,4000,264,Manual,5,2076660
Land,Rover Discovery SE,2004,21,233354,Petrol,4600,295,Automatic,7,1292700
Porsche,718 Boxster S,2018,7,80467,Petrol,2500,394,Automatic,2,4587000
Chevrolet,Corvette Base,2004,21,60547,Petrol,5700,405,Automatic,2,2126700
Toyota,Avalon Limited,2006,19,144820,Petrol,3500,268,Automatic,5,792217
INFINITI,QX80 Base,2015,10,219498,Petrol,5600,605,Automatic,7,1707198
Chevrolet,Camaro 2SS,2015,10,43452,Petrol,6200,426,Automatic,5,2752200
Jeep,Liberty Renegade,2004,21,232984,Petrol,3700,210,Automatic,5,542100
Toyota,4Runner Trail,2011,14,252666,Petrol,4000,274,Automatic,5,1959900
BMW,328 i xDrive,2010,15,212433,Petrol,3000,302,Automatic,4,708900
Ford,Excursion Limited Ultimate,2002,23,220480,Diesel,7300,325,Automatic,5,1251000
Lexus,IS 300 Base,2018,7,82063,Petrol,3500,399,Automatic,5,2335200
Cadillac,CTS Performance,2010,15,170204,Petrol,3000,556,Automatic,5,1075860
Lexus,LC 500 Base,2018,7,47958,Petrol,5000,471,Automatic,5,5712483
BMW,540 i xDrive,2019,6,33796,Petrol,3000,375,Automatic,5,3502800
Chevrolet,Corvette Base,1998,27,244934,Petrol,5700,430,Automatic,5,825660
Hummer,H2 Base,2006,19,273427,Petrol,6000,325,Automatic,5,1409460
Volvo,XC90 3.2,2008,17,315431,Petrol,3200,311,Automatic,7,542017
Jeep,Wrangler Unlimited Sahara,2009,16,289739,Petrol,3800,285,Automatic,5,758940
Land,Rover Discovery HSE LUXURY,2017,8,93210,Petrol,3000,340,Automatic,7,2793900
BMW,340 i,2017,8,158681,Petrol,3000,387,Automatic,5,2210100
Ford,F-250 Lariat,2018,7,193121,Diesel,6700,500,Automatic,3,4587000
BMW,M3 Competition,2022,3,22964,Petrol,3000,530,Automatic,5,6672000
Lexus,LC 500 Base,2022,3,11064,Petrol,5000,471,Automatic,4,7422600
Honda,CR-V Touring,2019,6,88675,Petrol,1500,193,Automatic,5,2362222
Porsche,Panamera S,2012,13,78858,Petrol,4800,570,Automatic,4,3461100
BMW,750 i,2009,16,120057,Petrol,4400,523,Automatic,5,1251000
Audi,A7 3.0T Premium,2019,6,73869,Other,3000,335,Automatic,5,3461100
Chrysler,200 Limited,2015,10,153323,Other,2400,295,Automatic,5,1039831
Ford,F-150 XL,2021,4,143043,Petrol,2700,430,Automatic,3,2766545
Dodge,Grand Caravan R/T,2013,12,69202,Other,3600,283,Automatic,7,2919000
Ford,Focus SE,2018,7,54235,Other,2000,160,Automatic,5,1000800
RAM,2500 Big Horn,2016,9,153072,Diesel,6700,430,Automatic,5,3639576
Lotus,Elise Base,2005,20,40636,Petrol,1800,243,Manual,2,3669600
Chevrolet,Corvette Base,2007,18,32509,Petrol,6000,430,Automatic,2,2293500
Audi,allroad 2.0T Prestige,2013,12,168107,Petrol,2000,248,Automatic,5,1492860
McLaren,570S Spider,2018,7,14458,Petrol,3800,570,Automatic,5,14336460
Chevrolet,Express 2500 Work Van,2017,8,122310,Petrol,4800,342,Automatic,5,3452760
Chevrolet,Traverse High Country,2020,5,90521,Petrol,3600,310,Automatic,7,3272950
Acura,ILX Technology Plus Package,2016,9,98170,Petrol,2400,201,Automatic,5,1751400
Chevrolet,Camaro 1LT,2019,6,14663,Petrol,3600,335,Automatic,5,2301757
Lexus,ES 350 Base,2015,10,162382,Petrol,3500,350,Automatic,5,1834633
Ford,F-150 XLT,2021,4,38957,Petrol,2700,400,Automatic,3,3622062
Tesla,Model Y Long Range,2022,3,15145,Other,,384,Automatic,7,4003033
Chevrolet,Corvette Z06,2006,19,33796,Petrol,7000,512,Manual,2,3961500
Cadillac,CTS 3.6L Premium Luxury,2019,6,219112,Petrol,3600,335,Automatic,5,1876500
BMW,M3 Base,2009,16,126195,Petrol,4000,420,Automatic,5,2397750
Mazda,Mazda3 FWD w/Preferred Package,2019,6,97848,Petrol,2500,186,Automatic,5,1659660
Ford,Maverick XLT,2022,3,26393,Other,2500,250,Automatic,5,2835600
Toyota,Highlander Hybrid Limited,2018,7,100101,Other,3500,306,Automatic,7,2977964
BMW,X6 xDrive40i,2021,4,117326,Other,3000,547,Automatic,5,4503433
Lincoln,Town Car Signature,2003,22,228872,Petrol,4600,239,Automatic,6,417000
Mercedes-Benz,SL-Class SL550 Roadster,2007,18,241401,Petrol,5500,518,Automatic,2,667200
Ford,Mustang GT,1998,27,79131,Petrol,4600,645,Automatic,4,1042500
Chevrolet,Suburban 1500 LT,2015,10,269564,Petrol,5300,355,Automatic,8,1501200
Ford,Fusion SE,2016,9,177752,Petrol,2000,240,Automatic,5,917400
Audi,S4 3.0T Premium Plus,2014,11,170590,Petrol,3000,333,Manual,5,1918200
Chevrolet,Suburban Premier,2017,8,149231,Petrol,5300,355,Automatic,5,2910660
Ford,Bronco Big Bend,2022,3,27359,Petrol,2300,330,Automatic,5,3669600
Ford,F-250 XL,2016,9,121022,Other,6200,430,Automatic,2,1834800
Dodge,Challenger SRT Hellcat,2015,10,2897,Petrol,6200,707,Automatic,5,5420166
Toyota,Tacoma TRD Sport,2019,6,58392,Petrol,3500,326,Automatic,5,3302473
Audi,Q5 S line Premium Plus,2023,2,10754,Other,2000,362,Automatic,5,3986353
Jeep,Wrangler Sport,2018,7,37657,Petrol,2000,285,Automatic,5,2418517
Genesis,G80 3.8,2017,8,47830,Petrol,3800,395,Automatic,5,2460300
Mercedes-Benz,SL-Class SL63 AMG Roadster,2009,16,90123,Petrol,6300,518,Automatic,2,3740490
Lexus,LX 570 Three-Row,2020,5,95625,Petrol,5700,383,Automatic,5,6088200
Kia,Stinger GT2,2018,7,111205,Petrol,3300,365,Automatic,5,2710500
Nissan,GT-R Premium,2021,4,35703,Petrol,3800,600,Automatic,5,11008717
Chevrolet,Trailblazer SS,2008,17,47614,Petrol,6000,400,Automatic,5,3994860
Chevrolet,Silverado 2500 WT,2021,4,102782,Petrol,6600,401,Automatic,3,3493209
Chevrolet,Suburban LTZ,2016,9,218040,Petrol,5300,355,Automatic,7,2480983
Mercedes-Benz,E-Class E 350,2014,11,126333,Petrol,3500,306,Automatic,5,1492860
BMW,M3 Base,2012,13,12846,Petrol,4000,414,Automatic,5,4328460
Bentley,Continental GT V8,2022,3,2889,Petrol,4000,771,Automatic,4,22517249
Volkswagen,Golf R Base,2022,3,1717,Petrol,2000,316,Automatic,5,4003200
Ford,Explorer Limited,2017,8,244620,Petrol,3500,318,Automatic,7,1292617
Honda,Odyssey LX,2011,14,297728,Petrol,3500,248,Automatic,5,742260
Dodge,Ram 2500 SLT Mega Cab,2007,18,157271,Diesel,6700,345,Automatic,3,1667833
Honda,Civic Sport,2020,5,35771,Petrol,2000,306,Automatic,5,2166732
Honda,Civic LX,2016,9,178637,Petrol,2000,306,Automatic,5,1084200
Ford,F-250 XLT,2019,6,51930,Other,6200,500,Automatic,2,3878100
Nissan,Pathfinder SV,2019,6,196354,Petrol,3500,284,Automatic,5,1584433
Land,Rover Range Rover HSE SWB,2020,5,92996,Other,3000,518,Automatic,5,5337183
BMW,M3 Base,2002,23,329728,Petrol,3200,473,Manual,5,1793100
Hummer,H2 Base,2003,22,288716,Petrol,6000,325,Automatic,5,1251000
Mazda,RX-8 R3,2009,16,91732,Petrol,1300,232,Manual,5,1167600
Lexus,LX 570 Three-Row,2021,4,41838,Petrol,5700,383,Automatic,5,7255800
Chevrolet,Suburban Z71,2022,3,58829,Petrol,5300,355,Automatic,8,5361619
Mercedes-Benz,S-Class S 580 4MATIC,2023,2,1592,Petrol,4000,580,Automatic,5,10254030
Chevrolet,Corvette Base,2007,18,45889,Petrol,6000,430,Automatic,2,2668800
Ford,Mustang GT Premium,2019,6,16737,Petrol,5000,460,Automatic,5,3336000
Chevrolet,Equinox Premier w/2LZ,2020,5,82290,Petrol,2000,252,Automatic,5,2151720
Chevrolet,Camaro Z28,1999,26,94629,Petrol,5700,305,Automatic,4,1251000
Land,Rover Discovery HSE,2018,7,136794,Petrol,3000,360,Automatic,7,2752200
Jeep,Wrangler SE,2000,25,153209,Petrol,2500,190,Manual,5,1000717
Toyota,Highlander XLE,2015,10,110360,Petrol,3500,270,Automatic,8,2168400
Chevrolet,Corvette Grand Sport,2011,14,19795,Petrol,6200,436,Automatic,2,3753000
Chevrolet,Corvette Stingray,2018,7,22370,Petrol,6200,300,Automatic,2,4544466
Mercedes-Benz,SLK-Class SLK230 Kompressor,2001,24,94629,Petrol,2300,349,Automatic,2,750600
Nissan,Juke NISMO RS,2016,9,49407,Petrol,1600,215,Manual,5,1793100
Porsche,911 Carrera C2S,2005,20,167371,Petrol,3800,355,Manual,5,3736320
Chevrolet,Colorado LT,2019,6,223885,Petrol,3600,308,Automatic,5,2076577
Porsche,Macan S,2019,6,59063,Petrol,3000,440,Automatic,5,4085766
Mercedes-Benz,GLE 350 Base 4MATIC,2022,3,39429,Petrol,2000,429,Automatic,5,6851310
Toyota,Land Cruiser Base,2017,8,104607,Petrol,5700,381,Automatic,8,5421000
BMW,X6 xDrive40i,2021,4,44505,Other,3000,547,Automatic,5,5170633
Rivian,R1S Adventure Package,2023,2,872,Other,,835,Automatic,7,7714500
Toyota,Highlander Platinum,2020,5,65983,Petrol,3500,295,Automatic,8,3227580
Mercedes-Benz,SL-Class SL 63 AMG,2011,14,76283,Petrol,6300,518,Automatic,2,3419400
Ford,Thunderbird Deluxe,2002,23,64551,Petrol,3900,256,Automatic,5,1542900
RAM,2500 Big Horn,2014,11,200685,Petrol,6400,383,Automatic,6,2502000
Ford,F-350 XLT,2013,12,49890,Other,6200,500,Automatic,6,2919000
Toyota,RAV4 Prime XSE,2022,3,11426,Other,2500,302,Automatic,5,4086600
Jeep,Grand Cherokee Limited,2018,7,147539,Petrol,3600,707,Automatic,5,2236454
Ford,Focus SE,2009,16,173004,Petrol,2000,143,Automatic,5,792300
Porsche,911 Carrera 4 GTS,2023,2,2443,Petrol,3000,533,Automatic,4,16260081
Chevrolet,Corvette Stingray w/2LT,2023,2,8369,Petrol,6200,670,Automatic,5,7414260
Ford,F-150 XLT SuperCab,1999,26,77335,Petrol,4600,360,Automatic,6,792300
Porsche,Macan Base,2018,7,140817,Petrol,2000,434,Automatic,5,2335200
Acura,ZDX Base,2012,13,171129,Petrol,3700,300,Automatic,7,1584600
Chevrolet,Suburban Premier,2017,8,215005,Petrol,5300,355,Automatic,5,2501917
Chevrolet,Traverse Premier,2018,7,110167,Petrol,3600,328,Automatic,7,2584483
Mercedes-Benz,E-Class E 400,2018,7,46172,Petrol,3000,333,Automatic,5,3242592
BMW,M3 Base,2012,13,133575,Petrol,4000,414,Automatic,5,2585400
Ford,F-250 XLT,2019,6,62121,Diesel,6700,500,Automatic,2,4545300
Toyota,Highlander SE,2019,6,148059,Petrol,3500,295,Automatic,7,2502000
Saturn,Sky Red Line,2009,16,215652,Petrol,2000,313,Manual,5,792300
Lexus,LS 460 Base,2012,13,165762,Petrol,4600,460,Automatic,5,1709700
Honda,CR-V LX,2004,21,283664,Petrol,2400,160,Manual,5,312750
Ford,Mustang GT Premium,2010,15,94146,Petrol,4600,670,Manual,5,1668000
Ford,F-250 Limited,2018,7,102998,Diesel,6700,500,Automatic,2,5337600
Porsche,Boxster Black Edition,2016,9,40042,Petrol,2700,350,Automatic,5,4169917
Chevrolet,Corvette Base,1998,27,215652,Petrol,5700,430,Automatic,5,959100
Ford,Explorer XLT,2013,12,133414,Petrol,3500,300,Automatic,7,1334400
BMW,Z4 3.0si,2008,17,95365,Petrol,3000,265,Manual,2,1517880
Lexus,RX 350 F Sport,2016,9,131000,Petrol,3500,295,Automatic,5,2168400
Hyundai,Accent SEL,2022,3,8208,Petrol,1600,138,Automatic,5,1626300
